,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
2679,U001,0200769623,WAL-MAR us,2020-04-12 03:28:27.656250000,2020.0,1930691415.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAH4,8871.71,0-15
2680,U001,0200790107,ROU ,2020-04-10 08:36:15.156250000,2020.0,1930692088.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAC6,55670.99,0-15
2681,U001,0200744019,TARG llc,2020-04-18 03:56:04.062500000,2020.0,1930730323.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAA8,84998.58,0-15
2682,U001,0200769623,WAL-MAR ,2020-05-15 14:24:51.539062500,2020.0,1930846815.0,2020-04-30 00:00:00.000000000,2020-05-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,NAH4,1414.69,0-15
2683,U001,0200418007,AM co,2020-04-14 16:40:07.603515625,2020.0,1930721279.0,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAA8,78493.27,Negatives
2684,U001,0200769623,WAL-MAR foundation,2020-03-19 17:06:54.695312500,2020.0,1930610462.0,2020-03-06 00:00:00.000000000,2020-03-21 00:00:00.000000000,2020-03-06 00:00:00.000000000,NAH4,19730.75,Negatives
2685,U001,0200707822,PUBLI corp,2020-04-18 06:56:42.708984375,2020.0,1930723261.0,2020-04-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-03 00:00:00.000000000,NAA8,7720.03,0-15
2686,U001,0200707822,PUBLI associates,2020-04-15 23:30:37.765625000,2020.0,1930703899.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAA8,64023.24,0-15
2687,U001,0200794332,COST in,2020-03-23 21:14:51.960937500,2020.0,1930630336.0,2020-03-10 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAAX,68412.39,Negatives
2688,U001,0200799342,MITCH corp,2020-03-14 03:46:15.169921875,2020.0,1930577462.0,2020-02-28 00:00:00.000000000,2020-03-14 00:00:00.000000000,2020-02-28 00:00:00.000000000,NAA8,24131.48,0-15
2689,U001,0200775094,SAVE M us,2020-04-08 17:39:58.187500000,2020.0,1930683103.0,2020-03-20 00:00:00.000000000,2020-04-04 00:00:00.000000000,2020-03-20 00:00:00.000000000,NAA8,64853.21,0-15
2690,U001,0200794332,COST foundation,2020-04-25 04:02:54.117187500,2020.0,1930763689.0,2020-04-11 00:00:00.000000000,2020-04-26 00:00:00.000000000,2020-04-11 00:00:00.000000000,NAAX,79709.92,Negatives
2691,U001,0200769369,DI foundation,2020-05-20 13:10:43.500000000,2020.0,1930825623.0,2020-04-25 00:00:00.000000000,2020-05-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,NAA8,11840.88,0-15
2692,CA02,0100030194,AMAZO us,2020-04-13 21:38:48.687500000,2020.0,2960625368.0,2020-04-01 00:00:00.000000000,2020-04-12 00:00:00.000000000,2020-04-02 00:00:00.000000000,CA10,77056.72099999999,0-15
2693,U001,0200592182,DECA corporation,2020-05-06 08:51:56.906250000,2020.0,1930893514.0,2020-05-12 00:00:00.000000000,2020-05-11 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAM2,43371.8,Negatives
2694,U001,0200769623,WAL-MAR co,2020-04-23 11:16:12.265625000,2020.0,1930773808.0,2020-04-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,2020-04-10 00:00:00.000000000,NAH4,23021.05,Negatives
2695,U001,0200779051,AFFILI systems,2020-05-08 18:15:19.656250000,2020.0,1930828104.0,2020-04-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,NAA8,21107.8,Negatives
2696,U001,0200762301,C&S WH us,2020-03-15 00:43:50.562500000,2020.0,1930576772.0,2020-02-28 00:00:00.000000000,2020-03-14 00:00:00.000000000,2020-02-28 00:00:00.000000000,NAC6,45223.53,0-15
2697,U001,0200230690,DECA in,2020-03-21 12:32:16.203125000,2020.0,1930586776.0,2020-03-02 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAM4,456.02,Negatives
2698,U001,0200794332,COST us,2020-04-06 19:34:58.726562500,2020.0,1930670798.0,2020-03-22 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAAX,12031.14,0-15
2699,CA02,0140104440,SO in,2020-03-31 22:52:13.843750000,2020.0,2960620927.0,2020-03-15 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-18 00:00:00.000000000,CA10,188003.389,0-15
2700,U001,0200769623,WAL-MAR corp,2020-04-14 23:51:10.023437500,2020.0,1930719226.0,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAH4,62361.45,Negatives
2701,U001,0200803720,DEC corp,2020-03-24 00:42:02.131591797,2020.0,1930618838.0,2020-03-07 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAM4,194.4,0-15
2702,U001,0200769623,WAL-MAR corp,2020-04-14 05:33:27.412109375,2020.0,1930715189.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAH4,5126.33,0-15
2703,U001,0200416837,DEC systems,2020-05-06 09:41:00.750000000,2020.0,1930858908.0,2020-05-05 00:00:00.000000000,2020-05-11 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAM2,5571.94,Negatives
2704,U001,0200029010,KROG in,2020-04-19 07:57:40.607421875,2020.0,1930748410.0,2020-04-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-04-04 00:00:00.000000000,NAA8,115376.57,0-15
2705,U001,0200719300,SYSTEMS ,2020-04-08 06:58:45.890625000,2020.0,1930577270.0,2020-03-06 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-06 00:00:00.000000000,NA32,13227.6,0-15
2706,U001,0200762301,C&S WH ,2020-05-14 21:29:37.117187500,2020.0,1930851105.0,2020-05-01 00:00:00.000000000,2020-05-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAC6,93287.68,Negatives
2707,U001,0100030964,NATURA llc,2020-04-18 21:34:31.093750000,2020.0,1930764215.0,2020-04-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-08 00:00:00.000000000,NAA8,355.75,Negatives
2708,U001,0200769623,WAL-MAR corporation,2020-03-19 00:51:01.820312500,2020.0,1930592706.0,2020-03-03 00:00:00.000000000,2020-03-18 00:00:00.000000000,2020-03-03 00:00:00.000000000,NAH4,71.11,0-15
2709,U001,0200769623,WAL-MAR ,2020-03-15 13:47:57.453125000,2020.0,1930583363.0,2020-03-02 00:00:00.000000000,2020-03-17 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAH4,64992.96,Negatives
2710,CA02,0140106408,WAL-M corp,2020-04-27 13:22:16.750000000,2020.0,2960626515.0,2020-04-03 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-04-04 00:00:00.000000000,CA10,44234.953,0-15
2711,U001,0200704858,WAKE associates,2020-04-22 13:35:40.984375000,2020.0,1930753104.0,2020-04-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,2020-04-07 00:00:00.000000000,NAA8,119254.6,0-15
2712,U001,0200803720,DEC ,2020-03-18 04:34:39.875000000,2020.0,1930698376.0,2020-03-25 00:00:00.000000000,2020-03-23 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAM1,5634.76,Negatives
2713,U001,0200726979,BJ'S  corp,2020-03-31 09:56:23.703125000,2020.0,1930654869.0,2020-03-15 00:00:00.000000000,2020-03-30 00:00:00.000000000,2020-03-15 00:00:00.000000000,NAA8,1651.86,0-15
2714,U001,0200762301,C&S WH corporation,2020-05-03 05:03:28.875000000,2020.0,1930796524.0,2020-04-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,NAC6,87751.66,0-15
2715,U001,0200416837,DEC corp,2020-05-06 09:41:00.750000000,2020.0,1930858310.0,2020-05-05 00:00:00.000000000,2020-05-11 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAM2,5514.22,Negatives
2716,U001,0200762301,C&S WH trust,2020-03-30 03:57:28.187500000,2020.0,1930653729.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAC6,25736.59,Negatives
2717,U001,0200759878,SA foundation,2020-05-01 12:52:42.312500000,2020.0,1930788376.0,2020-04-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAH4,31061.4,0-15
2718,CA02,0140104423,METRO  co,2020-04-02 16:35:57.093750000,2020.0,2960622635.0,2020-03-19 00:00:00.000000000,2020-03-30 00:00:00.000000000,2020-03-20 00:00:00.000000000,CA10,9132.844,0-15
2719,U001,0200793568,SUPE corp,2020-04-09 21:39:56.843750000,2020.0,1930690741.0,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAA8,58930.49,0-15
2720,U001,0200769623,WAL-MAR systems,2020-04-13 11:13:03.742187500,2020.0,1930710868.0,2020-03-29 00:00:00.000000000,2020-04-13 00:00:00.000000000,2020-03-29 00:00:00.000000000,NAH4,2747.42,0-15
2721,U001,0200726979,BJ'S  systems,2020-03-20 14:40:50.812500000,2020.0,1930593248.0,2020-03-03 00:00:00.000000000,2020-03-18 00:00:00.000000000,2020-03-03 00:00:00.000000000,NAA8,371.46,0-15
2722,U001,0200782001,GORDO trust,2020-05-08 23:31:53.015625000,2020.0,1930810418.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAA8,39435.7,0-15
2723,U001,0200744019,TARG ,2020-04-12 09:38:13.281250000,2020.0,1930692746.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAA8,36308.73,0-15
2724,U001,0200769623,WAL-MAR trust,2020-04-25 12:30:20.882812500,2020.0,1930777428.0,2020-04-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,2020-04-12 00:00:00.000000000,NAH4,33738.27,Negatives
2725,U001,0200769623,WAL-MAR corp,2020-03-26 06:54:42.625000000,2020.0,1930646258.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAH4,935.7,Negatives
2726,U001,0200769623,WAL-MAR in,2020-04-05 00:56:41.421875000,2020.0,1930691758.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAH4,629.67,Negatives
2727,U001,0200769623,WAL-MAR in,2020-03-16 11:23:07.625000000,2020.0,1930592685.0,2020-03-03 00:00:00.000000000,2020-03-18 00:00:00.000000000,2020-03-03 00:00:00.000000000,NAH4,3090.39,Negatives
2728,U001,0200759878,SA systems,2020-03-17 01:34:30.146484375,2020.0,1930583811.0,2020-03-02 00:00:00.000000000,2020-03-17 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAH4,28547.47,0-15
2729,U001,0200769623,WAL-MAR trust,2020-04-03 16:15:04.265625000,2020.0,1930658253.0,2020-03-19 00:00:00.000000000,2020-04-03 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAH4,19739.03,0-15
2730,U001,0200707741,SMART &  us,2020-03-27 08:04:28.335937500,2020.0,1930643509.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAA8,72278.05,Negatives
2731,U001,0200741831,SUPE llc,2020-04-23 17:48:12.781250000,2020.0,1930759682.0,2020-04-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,2020-04-07 00:00:00.000000000,NAA8,15310.59,0-15
2732,U001,0200762301,C&S WH ,2020-04-17 17:04:27.414062500,2020.0,1930752848.0,2020-04-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-04-04 00:00:00.000000000,NAC6,93720.29,Negatives
2733,U001,0200779906,BOZZU trust,2020-05-23 06:28:52.984375000,2020.0,1930659143.0,2020-03-17 00:00:00.000000000,2020-05-21 00:00:00.000000000,2020-03-17 00:00:00.000000000,NAGD,10607.02,0-15
2734,U001,0200122145,G & C  co,2020-03-22 13:43:11.953125000,2020.0,1930604295.0,2020-03-05 00:00:00.000000000,2020-03-20 00:00:00.000000000,2020-03-05 00:00:00.000000000,NAA8,42526.72,0-15
2735,CA02,0140104240,FEDER co,2020-04-23 12:10:40.582031250,2020.0,2960626777.0,2020-04-05 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-13 00:00:00.000000000,CA10,38655.386,0-15
2736,U001,0200744019,TARG associates,2020-05-24 21:02:34.375000000,2020.0,1930877866.0,2020-05-08 00:00:00.000000000,2020-05-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,NAA8,1937.71,0-15
2737,U001,200761734,H E BUT corporation,2020-04-13 18:10:15.312500000,2020.0,1930731987.0,2020-04-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-03 00:00:00.000000000,NAA8,14239.22,Negatives
2738,U001,0200769623,WAL-MAR foundation,2020-04-25 15:25:49.281250000,2020.0,1930774950.0,2020-04-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,2020-04-12 00:00:00.000000000,NAH4,26577.99,Negatives
2739,CA02,0140104440,SO us,2020-03-16 03:17:49.125000000,2020.0,2960616930.0,2020-02-27 00:00:00.000000000,2020-03-08 00:00:00.000000000,2020-02-27 00:00:00.000000000,CA10,52099.348,0-15
2740,U001,0200769623,WAL-MAR foundation,2020-04-13 11:43:21.562500000,2020.0,1930712126.0,2020-03-29 00:00:00.000000000,2020-04-13 00:00:00.000000000,2020-03-29 00:00:00.000000000,NAH4,1223.89,0-15
2741,U001,0200729942,SA corp,2020-04-29 07:09:46.771484375,2020.0,1930785029.0,2020-04-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,2020-04-14 00:00:00.000000000,NAA8,10437.2,0-15
2742,U001,0200741174,M B  trust,2020-03-22 10:46:05.593750000,2020.0,1930604750.0,2020-03-06 00:00:00.000000000,2020-03-21 00:00:00.000000000,2020-03-06 00:00:00.000000000,NAA8,4899.33,0-15
2743,U001,0200772670,ASSOCIAT trust,2020-04-28 09:45:14.671875000,2020.0,1930779254.0,2020-04-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,2020-04-13 00:00:00.000000000,NAU5,71906.19,0-15
2744,U001,0200881076,ALBERT systems,2020-04-26 18:41:59.359375000,2020.0,1930776697.0,2020-04-11 00:00:00.000000000,2020-04-26 00:00:00.000000000,2020-04-11 00:00:00.000000000,NAA8,42967.49,0-15
2745,U001,0200769623,WAL-MAR associates,2020-04-17 18:12:49.359375000,2020.0,1930744166.0,2020-04-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-04-04 00:00:00.000000000,NAH4,29931.45,Negatives
2746,U001,0200418007,AM foundation,2020-03-16 05:09:54.234375000,2020.0,1930577595.0,2020-02-28 00:00:00.000000000,2020-03-14 00:00:00.000000000,2020-02-28 00:00:00.000000000,NAA8,68357.55,0-15
2747,U001,0200772670,ASSOCIAT ,2020-05-13 11:21:17.921875000,2020.0,1930833538.0,2020-04-28 00:00:00.000000000,2020-05-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,NAU5,90146.67,0-15
2748,U001,200726979,BJ'S  corp,2020-04-07 03:27:54.179687500,2020.0,1930691891.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAA8,577.57,Negatives
2749,U001,0200739534,OK ,2020-04-11 09:39:15.156250000,2020.0,1930691555.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAA8,2575.55,0-15
2750,U001,0200762301,C&S WH us,2020-05-14 05:10:52.468750000,2020.0,1930646577.0,2020-03-12 00:00:00.000000000,2020-05-16 00:00:00.000000000,2020-03-12 00:00:00.000000000,NAGD,14148.22,Negatives
2751,U001,0200726979,BJ'S  corp,2020-03-29 16:45:04.156250000,2020.0,1930641522.0,2020-03-12 00:00:00.000000000,2020-03-27 00:00:00.000000000,2020-03-12 00:00:00.000000000,NAA8,130.04,0-15
2752,U001,0200769623,WAL-MAR corporation,2020-04-17 08:03:32.828125000,2020.0,1930740959.0,2020-04-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-04-04 00:00:00.000000000,NAH4,34402.01,Negatives
2753,U001,0200735528,ASSOCIA ,2020-04-22 04:01:40.515625000,2020.0,1930748813.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAA8,70957.29,0-15
2754,CA02,0140104429,COSTCO systems,2020-05-19 13:32:43.937500000,2020.0,2960632058.0,2020-05-06 00:00:00.000000000,2020-05-16 00:00:00.000000000,2020-05-06 00:00:00.000000000,CA10,28882.293999999998,0-15
2755,U001,0200769623,WAL-MAR corporation,2020-03-19 10:53:34.578125000,2020.0,1930610459.0,2020-03-06 00:00:00.000000000,2020-03-21 00:00:00.000000000,2020-03-06 00:00:00.000000000,NAH4,2899.4,Negatives
2756,U001,0200769623,WAL-MAR corporation,2020-05-05 06:19:23.416015625,2020.0,1930802249.0,2020-04-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,NAH4,56673.77,0-15
2757,U001,0200780383,MEIJ trust,2020-04-12 09:33:48.968750000,2020.0,1930686248.0,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAA8,139381.63,0-15
2758,CA02,0140104249,SOB foundation,2020-04-06 09:27:24.218750000,2020.0,2960619792.0,2020-03-15 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-23 00:00:00.000000000,CA10,83697.285,0-15
2759,U001,200769623,WAL-MAR trust,2020-04-20 14:11:26.296875000,2020.0,1930751718.0,2020-04-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,2020-04-07 00:00:00.000000000,NAH4,8949.7,Negatives
2760,U001,0200769623,WAL-MAR corp,2020-04-06 05:50:56.037109375,2020.0,1930681316.0,2020-03-22 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAH4,14424.91,0-15
2761,CA02,0140106408,WAL-M co,2020-04-14 04:58:31.000000000,2020.0,2960621960.0,2020-03-19 00:00:00.000000000,2020-03-29 00:00:00.000000000,2020-03-19 00:00:00.000000000,CA10,66373.356,16-30
2762,U001,0200776463,KROGE systems,2020-04-24 09:37:14.765625000,2020.0,1930765489.0,2020-04-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-08 00:00:00.000000000,NAA8,51637.05,0-15
2763,CA02,0140106408,WAL-M llc,2020-04-01 14:22:02.125000000,2020.0,2960618045.0,2020-03-09 00:00:00.000000000,2020-03-19 00:00:00.000000000,2020-03-09 00:00:00.000000000,CA10,40483.687999999995,0-15
2764,U001,0200762301,C&S WH ,2020-04-17 08:38:23.562500000,2020.0,1930746183.0,2020-04-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-04-04 00:00:00.000000000,NAC6,58979.43,Negatives
2765,U001,0200769623,WAL-MAR systems,2020-03-21 13:06:35.632812500,2020.0,1930622074.0,2020-03-08 00:00:00.000000000,2020-03-23 00:00:00.000000000,2020-03-08 00:00:00.000000000,NAH4,29996.18,Negatives
2766,U001,0200769623,WAL-MAR us,2020-03-30 06:35:32.234375000,2020.0,1930637664.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAH4,9576.77,0-15
2767,U001,0200705372,FR corp,2020-04-26 20:05:02.726562500,2020.0,1930777519.0,2020-04-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,2020-04-13 00:00:00.000000000,NAA8,48328.37,Negatives
2768,U001,0200076137,OLLIE in,2020-03-29 16:26:49.453125000,2020.0,1930624969.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAA8,49478.4,0-15
2769,U001,0200920735,ALBERT us,2020-05-04 23:05:12.812500000,2020.0,1930800206.0,2020-04-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,NAA8,66055.08,0-15
2770,U001,0200769623,WAL-MAR us,2020-04-22 19:42:13.093750000,2020.0,1930738277.0,2020-04-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-03 00:00:00.000000000,NAH4,175.17,0-15
2771,U001,200775094,SAVE M corp,2020-05-19 04:16:30.031250000,2020.0,1930846983.0,2020-05-01 00:00:00.000000000,2020-05-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAA8,87326.03,0-15
2772,U001,0200726979,BJ'S  associates,2020-04-30 10:57:10.132812500,2020.0,1930793136.0,2020-04-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAA8,199.08,Negatives
2773,U001,0200794332,COST us,2020-03-15 22:01:01.960937500,2020.0,1930584773.0,2020-03-02 00:00:00.000000000,2020-03-17 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAAX,49209.72,Negatives
2774,U001,0200793568,SUPE corp,2020-04-14 03:11:47.125000000,2020.0,1930714520.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAA8,16610.79,0-15
2775,U001,CCCA02,KRAFT  llc,2020-04-18 03:46:15.976562500,2020.0,1930651630.0,2020-03-15 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-03-15 00:00:00.000000000,NAG2,48795.6,Negatives
2776,U001,200772670,ASSOCIAT us,2020-04-03 05:44:28.607421875,2020.0,1930671016.0,2020-03-19 00:00:00.000000000,2020-04-03 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAU5,49964.26,0-15
2777,U001,0200769623,WAL-MAR in,2020-03-29 05:57:50.250000000,2020.0,1930652573.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAH4,54535.15,Negatives
2778,U001,0200776463,KROGE ,2020-04-08 18:40:01.875000000,2020.0,1930687531.0,2020-03-22 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAA8,104576.02,0-15
2779,U001,0200714710,SYSCO  ,2020-04-28 19:05:13.687500000,2020.0,1930781871.0,2020-04-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,2020-04-13 00:00:00.000000000,NAA8,59846.18,0-15
2780,U001,0200764795,SYSCO  systems,2020-03-19 07:05:37.968750000,2020.0,1930584078.0,2020-03-03 00:00:00.000000000,2020-03-18 00:00:00.000000000,2020-03-03 00:00:00.000000000,NAA8,33182.92,0-15
2781,U001,0200772670,ASSOCIAT systems,2020-04-06 03:39:18.906250000,2020.0,1930684222.0,2020-03-21 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-21 00:00:00.000000000,NAU5,29562.38,0-15
2782,U001,0200705742,DOT foundation,2020-03-09 18:46:42.968750000,2020.0,1930582253.0,2020-02-28 00:00:00.000000000,2020-03-14 00:00:00.000000000,2020-02-28 00:00:00.000000000,NAA8,5228.8,Negatives
2783,U001,200726979,BJ'S  co,2020-04-03 01:09:15.742187500,2020.0,1930664154.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAA8,521.04,0-15
2784,U001,0200769623,WAL-MAR trust,2020-03-23 15:02:12.757812500,2020.0,1930623840.0,2020-03-10 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAH4,8787.87,Negatives
2785,U001,0200769623,WAL-MAR us,2020-05-03 17:08:02.156250000,2020.0,1930790975.0,2020-04-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAH4,12638.82,0-15
2786,U001,0200769623,WAL-MAR co,2020-05-09 09:31:05.523437500,2020.0,1930820188.0,2020-04-24 00:00:00.000000000,2020-05-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,NAH4,15946.04,0-15
2787,U001,0200769623,WAL-MAR trust,2020-04-16 12:26:14.250000000,2020.0,1930731983.0,2020-04-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-03 00:00:00.000000000,NAH4,24227.89,Negatives
2788,U001,0200748108,KROGER us,2020-04-22 16:25:37.617187500,2020.0,1930758672.0,2020-04-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,2020-04-07 00:00:00.000000000,NAA8,7782.52,0-15
